

C14 0.0000000 0.0000000 0.0000001 0.0000002 0.0000006 0.0000060 0.0000024 0.0000108 0.0000635 0.0010620 0.0057203 0.0286440 0.4850804 3.8700813 0.4859857 0.0273474 0.0108959 0.0089024 0.0003325 0.0001783 0.0000472 0.0000051 0.0000070 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000009 0.0000003 0.0000025 0.0000168 0.0002470 0.0013345 0.0056775 0.0256764 0.4859857 3.8796674 0.4699773 0.0531075 0.0322175 0.0042124 0.0004041 0.0001955 0.0000215 0.0000391 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000006 0.0000001 0.0000011 0.0000101 0.0000288 0.0001014 0.0011083 0.0093888 0.0273474 0.4699773 2.9501326 0.6653253 0.4451396 0.0119328 0.0042311 0.0008018 0.0001062 0.0000877 0.0000000
O17 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000013 0.0000005 0.0000023 0.0000193 0.0000122 0.0001270 0.0012019 0.0100000 0.0108959 0.0531075 0.6653253 8.0872783 0.1335075 0.0149899 0.0169273 0.0013369 0.0003968 0.0032898 0.0000001
O18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000001 0.0000006 0.0000033 0.0000058 0.0000319 0.0002401 0.0029025 0.0089024 0.0322175 0.4451396 0.1335075 7.9010881 0.4068434 0.0420382 0.0075671 0.0012221 0.0001948 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000014 0.0000080 0.0000898 0.0003325 0.0042124 0.0119328 0.0149899 0.4068434 3.6104828 0.4833804 0.0238292 0.0072960 0.0011095 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000002 0.0000011 0.0000095 0.0000648 0.0001783 0.0004041 0.0042311 0.0169273 0.0420382 0.4833804 3.8786490 0.4883652 0.0221849 0.0079405 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000003 0.0000019 0.0000209 0.0000472 0.0001955 0.0008018 0.0013369 0.0075671 0.0238292 0.4883652 3.8588482 0.4901491 0.0248894 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000016 0.0000051 0.0000215 0.0001062 0.0003968 0.0012221 0.0072960 0.0221849 0.4901491 3.8749658 0.4926033 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000012 0.0000070 0.0000391 0.0000877 0.0032898 0.0001948 0.0011095 0.0079405 0.0248894 0.4926033 3.9750094 0.0000000
