

C13 0.0000000 0.0000000 0.0000003 0.0000009 0.0000014 0.0000129 0.0000454 0.0001467 0.0009402 0.0057714 0.0225770 0.5054993 3.8678703 0.5094737 0.0213589 0.0057776 0.0023586 0.0009759 0.0001686 0.0000255 0.0000069 0.0000021 0.0000006 0.0000004 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C14 0.0000000 0.0000000 0.0000001 0.0000003 0.0000004 0.0000049 0.0000061 0.0000432 0.0003011 0.0002472 0.0024611 0.0213117 0.5094737 3.8666424 0.4944845 0.0290712 0.0176048 0.0053216 0.0004071 0.0001718 0.0000456 0.0000064 0.0000049 0.0000015 0.0000006 0.0000003 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C15 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000032 0.0000060 0.0000159 0.0001906 0.0007006 0.0052949 0.0021382 0.0213589 0.4944845 3.8775100 0.4584826 0.0553992 0.0327947 0.0048215 0.0004923 0.0004545 0.0000582 0.0000309 0.0000135 0.0000051 0.0000015 0.0000002 0.0000002 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000014 0.0000024 0.0000333 0.0001092 0.0006528 0.0002456 0.0057776 0.0290712 0.4584826 2.9298516 0.6576328 0.4530265 0.0117484 0.0044941 0.0010750 0.0002079 0.0001082 0.0000239 0.0000121 0.0000056 0.0000005 0.0000004 0.0000006 0.0000003 0.0000002 0.0000000 0.0000000 0.0000000
O17 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000007 0.0000009 0.0000038 0.0000265 0.0000523 0.0003913 0.0004324 0.0023586 0.0176048 0.0553992 0.6576328 8.1159786 0.1374387 0.0169510 0.0207601 0.0024567 0.0005798 0.0002922 0.0000585 0.0000218 0.0000079 0.0000020 0.0000018 0.0000018 0.0000011 0.0000005 0.0000001 0.0000001 0.0000000
O18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000006 0.0000028 0.0000113 0.0000639 0.0000548 0.0009759 0.0053216 0.0327947 0.4530265 0.1374387 7.8862242 0.4051920 0.0420380 0.0139060 0.0015841 0.0011919 0.0003462 0.0001777 0.0000534 0.0000052 0.0000036 0.0000083 0.0000027 0.0000012 0.0000002 0.0000002 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000005 0.0000014 0.0000108 0.0000060 0.0001686 0.0004071 0.0048215 0.0117484 0.0169510 0.4051920 3.6443122 0.4989621 0.0357532 0.0142105 0.0057289 0.0010271 0.0002629 0.0000833 0.0000085 0.0000170 0.0000625 0.0000126 0.0000120 0.0000008 0.0000012 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000008 0.0000052 0.0000038 0.0000255 0.0001718 0.0004923 0.0044941 0.0207601 0.0420380 0.4989621 3.9529070 0.8633956 0.0336821 0.0337462 0.0098314 0.0062315 0.0018858 0.0001256 0.0001132 0.0001788 0.0000571 0.0000315 0.0000028 0.0000028 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000029 0.0000007 0.0000069 0.0000456 0.0004545 0.0010750 0.0024567 0.0139060 0.0357532 0.8633956 3.8885644 0.5040922 0.5007895 0.0249828 0.0119851 0.0041812 0.0002010 0.0002530 0.0003214 0.0000710 0.0000447 0.0000036 0.0000039 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000003 0.0000021 0.0000064 0.0000582 0.0002079 0.0005798 0.0015841 0.0142105 0.0336821 0.5040922 3.9686328 0.0220527 0.0059846 0.0012813 0.0006693 0.0000428 0.0009045 0.0016044 0.0002840 0.0000627 0.0000227 0.0000081 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000006 0.0000049 0.0000309 0.0001082 0.0002922 0.0011919 0.0057289 0.0337462 0.5007895 0.0220527 3.8757394 0.4898024 0.0248494 0.0095489 0.0007613 0.0007883 0.0002696 0.0000660 0.0000213 0.0000034 0.0000052 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000004 0.0000015 0.0000135 0.0000239 0.0000585 0.0003462 0.0010271 0.0098314 0.0249828 0.0059846 0.4898024 3.8731192 0.5164269 0.0315394 0.0057579 0.0076927 0.0008432 0.0001284 0.0000618 0.0000159 0.0000090 0.0000000
C25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000006 0.0000051 0.0000121 0.0000218 0.0001777 0.0002629 0.0062315 0.0119851 0.0012813 0.0248494 0.5164269 3.9569396 0.8634817 0.0362589 0.0305285 0.0116116 0.0020012 0.0009150 0.0001149 0.0001703 0.0000000
C26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000015 0.0000056 0.0000079 0.0000534 0.0000833 0.0018858 0.0041812 0.0006693 0.0095489 0.0315394 0.8634817 3.8944777 0.5020082 0.5046311 0.0282818 0.0053968 0.0024887 0.0001878 0.0002632 0.0000000
C27 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000020 0.0000052 0.0000085 0.0001256 0.0002010 0.0000428 0.0007613 0.0057579 0.0362589 0.5020082 3.9580603 0.0226996 0.0101623 0.0011554 0.0001591 0.0002385 0.0000314 0.0000000
C28 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000018 0.0000036 0.0000170 0.0001132 0.0002530 0.0009045 0.0007883 0.0076927 0.0305285 0.5046311 0.0226996 3.8817728 0.4743770 0.0315730 0.0118015 0.0014970 0.0008808 0.0000000
C29 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000006 0.0000018 0.0000083 0.0000625 0.0001788 0.0003214 0.0016044 0.0002696 0.0008432 0.0116116 0.0282818 0.0101623 0.4743770 3.8761059 0.5097039 0.0326875 0.0158431 0.0058491 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000011 0.0000027 0.0000126 0.0000571 0.0000710 0.0002840 0.0000660 0.0001284 0.0020012 0.0053968 0.0011554 0.0315730 0.5097039 3.9578442 0.8665012 0.0334253 0.0368646 0.0000000
C31 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000012 0.0000120 0.0000315 0.0000447 0.0000627 0.0000213 0.0000618 0.0009150 0.0024887 0.0001591 0.0118015 0.0326875 0.8665012 3.8965637 0.5066026 0.5086192 0.0000000
C32 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000008 0.0000028 0.0000036 0.0000227 0.0000034 0.0000159 0.0001149 0.0001878 0.0002385 0.0014970 0.0158431 0.0334253 0.5066026 3.9621950 0.0225349 0.0000000
C33 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000012 0.0000028 0.0000039 0.0000081 0.0000052 0.0000090 0.0001703 0.0002632 0.0000314 0.0008808 0.0058491 0.0368646 0.5086192 0.0225349 3.9627955 0.0000000
