

C11 0.0000047 0.0000062 0.0000883 0.0019706 0.0008884 0.0125174 0.0061343 0.0315505 0.0361297 0.6758298 3.9461002 0.7153804 0.0344885 0.0111765 0.0000252 0.0000021 0.0000006 0.0000001 0.0000001 0.0000000 0.0000001 0.0000001 0.0000001 0.0000002 0.0000008 0.0000825
C12 0.0000117 0.0000122 0.0000555 0.0010919 0.0009667 0.0092693 0.0068563 0.0263872 0.0555853 0.0382016 0.7153804 3.9471305 0.6427734 0.0426067 0.0000165 0.0000014 0.0000004 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000012 0.0000434
C13 0.0000342 0.0000520 0.0002442 0.0034044 0.0047387 0.0359345 0.0576265 0.5886954 0.0325047 0.0344877 0.0344885 0.6427734 3.6292916 0.5153894 0.0000698 0.0000041 0.0000014 0.0000003 0.0000003 0.0000001 0.0000002 0.0000001 0.0000003 0.0000004 0.0000040 0.0002538
N14 0.0001020 0.0001374 0.0005676 0.0135819 0.0321094 0.5259806 0.1214188 0.0522998 0.0067215 0.0082708 0.0111765 0.0426067 0.5153894 6.4638151 0.0002596 0.0000147 0.0000045 0.0000008 0.0000017 0.0000003 0.0000014 0.0000004 0.0000015 0.0000018 0.0000139 0.0003931
N15 0.1254955 0.5211599 0.0332113 0.0309762 0.0069696 0.0004685 0.0009530 0.0000470 0.0000270 0.0000121 0.0000252 0.0000165 0.0000698 0.0002596 6.3844368 0.4791965 0.0421863 0.0066168 0.0036750 0.0006669 0.0021664 0.0005296 0.0025021 0.0062314 0.0458261 0.0043344
C16 0.0142484 0.0126486 0.0037538 0.0018379 0.0001904 0.0000209 0.0000618 0.0000029 0.0000024 0.0000011 0.0000021 0.0000014 0.0000041 0.0000147 0.4791965 3.6359473 0.6294119 0.0342700 0.0233005 0.0027461 0.0108125 0.0032099 0.0142308 0.0321799 0.6964315 0.0004491
C17 0.0032509 0.0055039 0.0008136 0.0002529 0.0000867 0.0000073 0.0000262 0.0000012 0.0000007 0.0000004 0.0000006 0.0000004 0.0000014 0.0000045 0.0421863 0.6294119 3.9588552 0.7332755 0.0329727 0.0172157 0.0033693 0.0129110 0.0029037 0.0281957 0.0336849 0.0001878
C18 0.0016771 0.0009615 0.0002396 0.0000743 0.0000125 0.0000010 0.0000156 0.0000003 0.0000002 0.0000001 0.0000001 0.0000001 0.0000003 0.0000008 0.0066168 0.0342700 0.7332755 3.9566016 0.6276159 0.0337045 0.0161024 0.0030612 0.0053931 0.0304959 0.0547846 0.0000406
C19 0.0015757 0.0012517 0.0001125 0.0000848 0.0000289 0.0000018 0.0000091 0.0000003 0.0000002 0.0000001 0.0000001 0.0000001 0.0000003 0.0000017 0.0036750 0.0233005 0.0329727 0.6276159 3.8523786 0.6360633 0.0332228 0.0286240 0.0297750 0.6116443 0.0285465 0.0000834
C20 0.0002888 0.0001624 0.0000198 0.0000153 0.0000038 0.0000004 0.0000027 0.0000001 0.0000001 0.0000001 0.0000000 0.0000001 0.0000001 0.0000003 0.0006669 0.0027461 0.0172157 0.0337045 0.6360633 3.9624455 0.7266129 0.0366806 0.0565704 0.0296394 0.0055771 0.0000113
C21 0.0009354 0.0008767 0.0000755 0.0000571 0.0000210 0.0000014 0.0000050 0.0000002 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000014 0.0021664 0.0108125 0.0033693 0.0161024 0.0332228 0.7266129 3.9536714 0.6621600 0.0359571 0.0292072 0.0028588 0.0000637
C22 0.0003502 0.0000988 0.0000165 0.0000208 0.0000031 0.0000004 0.0000030 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000004 0.0005296 0.0032099 0.0129110 0.0030612 0.0286240 0.0366806 0.6621600 3.9576191 0.7286935 0.0336841 0.0163738 0.0000080
C23 0.0010451 0.0007680 0.0000780 0.0000812 0.0000189 0.0000015 0.0000069 0.0000004 0.0000003 0.0000002 0.0000001 0.0000001 0.0000003 0.0000015 0.0025021 0.0142308 0.0029037 0.0053931 0.0297750 0.0565704 0.0359571 0.7286935 3.9528505 0.6336479 0.0333438 0.0000551
C24 0.0027133 0.0006583 0.0001531 0.0001821 0.0000152 0.0000022 0.0000165 0.0000004 0.0000004 0.0000002 0.0000002 0.0000002 0.0000004 0.0000018 0.0062314 0.0321799 0.0281957 0.0304959 0.6116443 0.0296394 0.0292072 0.0336841 0.6336479 3.8590289 0.6227833 0.0000400
C25 0.0320079 0.0081118 0.0009766 0.0010425 0.0001618 0.0000165 0.0001501 0.0000048 0.0000021 0.0000008 0.0000008 0.0000012 0.0000040 0.0000139 0.0458261 0.6964315 0.0336849 0.0547846 0.0285465 0.0055771 0.0028588 0.0163738 0.0333438 0.6227833 3.9210420 0.0003916
