

C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000005 0.0000066 0.0000064 0.0000116 0.0001448 0.0011335 0.0055428 0.0262677 0.4894355 3.8783731 0.4722158 0.0513529 0.0324188 0.0039813 0.0004359 0.0001980 0.0000246 0.0000053 0.0000014 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000002 0.0000005 0.0000080 0.0000079 0.0000040 0.0000509 0.0004381 0.0008825 0.0077866 0.0245073 0.4722158 2.9657524 0.6723137 0.4434005 0.0120094 0.0035608 0.0006544 0.0001208 0.0000438 0.0000063 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000004 0.0000007 0.0000108 0.0000094 0.0000064 0.0000413 0.0004211 0.0007556 0.0069566 0.0101974 0.0513529 0.6723137 8.0823833 0.1370150 0.0148127 0.0193200 0.0016833 0.0004317 0.0000889 0.0000112 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000003 0.0000043 0.0000037 0.0000037 0.0000299 0.0000974 0.0001678 0.0019022 0.0067274 0.0324188 0.4434005 0.1370150 7.9206894 0.4108847 0.0374904 0.0068398 0.0012258 0.0002607 0.0000469 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000001 0.0000010 0.0000048 0.0000049 0.0000671 0.0002405 0.0039813 0.0120094 0.0148127 0.4108847 3.5945959 0.4818137 0.0242168 0.0082570 0.0011092 0.0000896 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000007 0.0000006 0.0000004 0.0000028 0.0000173 0.0000277 0.0002929 0.0001608 0.0004359 0.0035608 0.0193200 0.0374904 0.4818137 3.8808357 0.4932024 0.0236247 0.0058154 0.0012193 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000003 0.0000019 0.0000033 0.0000275 0.0000410 0.0001980 0.0006544 0.0016833 0.0068398 0.0242168 0.4932024 3.8742518 0.4940124 0.0258865 0.0058790 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000003 0.0000011 0.0000105 0.0000071 0.0000246 0.0001208 0.0004317 0.0012258 0.0082570 0.0236247 0.4940124 3.8576529 0.4852046 0.0291740 0.0000000
C25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000023 0.0000030 0.0000053 0.0000438 0.0000889 0.0002607 0.0011092 0.0058154 0.0258865 0.4852046 3.8704109 0.4962034 0.0000000
C26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000012 0.0000005 0.0000014 0.0000063 0.0000112 0.0000469 0.0000896 0.0012193 0.0058790 0.0291740 0.4962034 3.9664319 0.0000000
