

C22 0.0000080 0.0000986 0.0000761 0.0000048 0.0000011 0.0000004 0.0000002 0.0000001 0.0000002 0.0000002 0.0000001 0.0000001 0.0000001 0.0000002 0.0000006 0.0000014 0.0001459 0.0008632 0.0050746 0.0274086 0.4923490 3.9637264 0.0256504 0.0094749 0.0009863 0.0000935 0.0000484 0.0004976 0.0000376 0.0000062 0.0000018 0.0000006 0.0000065 0.0000008
C23 0.0000243 0.0002105 0.0003201 0.0000312 0.0000084 0.0000043 0.0000006 0.0000010 0.0000015 0.0000002 0.0000001 0.0000001 0.0000001 0.0000002 0.0000005 0.0000009 0.0000198 0.0013320 0.0081137 0.0207305 0.4824087 0.0256504 3.8692018 0.4883017 0.0231319 0.0072619 0.0008842 0.0011831 0.0001004 0.0000094 0.0000020 0.0000006 0.0000062 0.0000044
C24 0.0000163 0.0001534 0.0000716 0.0000038 0.0000013 0.0000006 0.0000002 0.0000002 0.0000004 0.0000001 0.0000001 0.0000001 0.0000000 0.0000001 0.0000001 0.0000003 0.0000119 0.0002904 0.0017831 0.0088090 0.0222074 0.0094749 0.4883017 3.8658240 0.4899492 0.0206037 0.0058153 0.0072010 0.0008041 0.0000624 0.0000060 0.0000016 0.0000143 0.0000052
C25 0.0000021 0.0000232 0.0000090 0.0000004 0.0000001 0.0000001 0.0000001 0.0000000 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000038 0.0000341 0.0001412 0.0009713 0.0052094 0.0009863 0.0231319 0.4899492 3.8510223 0.4862779 0.0288273 0.0227501 0.0045219 0.0010154 0.0000443 0.0000269 0.0000566 0.0000005
C26 0.0000004 0.0000043 0.0000063 0.0000005 0.0000002 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000005 0.0000038 0.0000494 0.0004182 0.0008207 0.0000935 0.0072619 0.0206037 0.4862779 3.8091524 0.4849579 0.4706336 0.0244849 0.0054676 0.0003406 0.0001373 0.0012503 0.0000002
C27 0.0000002 0.0000020 0.0000022 0.0000002 0.0000001 0.0000001 0.0000001 0.0000000 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000006 0.0000017 0.0000135 0.0000969 0.0001292 0.0000484 0.0008842 0.0058153 0.0288273 0.4849579 3.9589539 0.0250781 0.0107439 0.0009396 0.0000775 0.0000247 0.0001059 0.0000001
C28 0.0000002 0.0000016 0.0000010 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000003 0.0000037 0.0000240 0.0000791 0.0001525 0.0004976 0.0011831 0.0072010 0.0227501 0.4706336 0.0250781 3.8718944 0.4991848 0.0211521 0.0026985 0.0004491 0.0103774 0.0000001
C29 0.0000000 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000002 0.0000006 0.0000026 0.0000073 0.0000123 0.0000376 0.0001004 0.0008041 0.0045219 0.0244849 0.0107439 0.4991848 3.8662489 0.5045118 0.0212486 0.0060351 0.0032276 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000010 0.0000021 0.0000062 0.0000094 0.0000624 0.0010154 0.0054676 0.0009396 0.0211521 0.5045118 3.8537966 0.4927224 0.0300375 0.0251753 0.0000000
C31 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000018 0.0000020 0.0000060 0.0000443 0.0003406 0.0000775 0.0026985 0.0212486 0.4927224 3.8068055 0.4765404 0.4874845 0.0000000
C32 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000006 0.0000006 0.0000016 0.0000269 0.0001373 0.0000247 0.0004491 0.0060351 0.0300375 0.4765404 3.9608545 0.0306071 0.0000000
C33 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000002 0.0000002 0.0000013 0.0000065 0.0000062 0.0000143 0.0000566 0.0012503 0.0001059 0.0103774 0.0032276 0.0251753 0.4874845 0.0306071 3.9645597 0.0000000
