

C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000007 0.0000054 0.0000225 0.0001839 0.0011538 0.0057640 0.0229324 0.4833269 3.8773483 0.4968623 0.0210683 0.0084085 0.0131967 0.0005068 0.0000665 0.0000095 0.0000047 0.0000028 0.0000123 0.0000657 0.0003197 0.0000939 0.0024910 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000005 0.0000040 0.0000239 0.0000257 0.0001268 0.0013017 0.0098987 0.0264710 0.4968623 3.8727342 0.4698463 0.0574778 0.0296137 0.0043130 0.0004968 0.0000418 0.0000236 0.0000087 0.0000367 0.0004878 0.0001476 0.0000337 0.0008403 0.0000001
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000006 0.0000036 0.0000053 0.0000194 0.0001821 0.0010565 0.0055688 0.0210683 0.4698463 2.9538079 0.6674525 0.4440559 0.0114296 0.0040550 0.0003475 0.0001516 0.0000733 0.0002453 0.0032970 0.0009819 0.0001324 0.0021725 0.0000001
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000007 0.0000027 0.0000027 0.0000121 0.0000971 0.0003518 0.0016125 0.0084085 0.0574778 0.6674525 8.1236534 0.1358358 0.0209333 0.0030883 0.0004623 0.0001433 0.0000767 0.0006525 0.0022073 0.0015197 0.0002092 0.0009378 0.0000001
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000014 0.0000042 0.0000176 0.0001032 0.0003308 0.0016104 0.0131967 0.0296137 0.4440559 0.1358358 7.8324881 0.3929315 0.0410722 0.0027823 0.0007342 0.0005605 0.0018862 0.0303337 0.0138999 0.0015609 0.0287383 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000002 0.0000008 0.0000122 0.0000430 0.0000482 0.0005068 0.0043130 0.0114296 0.0209333 0.3929315 3.5953651 0.4729535 0.0200621 0.0053775 0.0049230 0.0203107 0.4824850 0.0221782 0.0048172 0.0023241 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000003 0.0000036 0.0000142 0.0000091 0.0000665 0.0004968 0.0040550 0.0030883 0.0410722 0.4729535 3.8788381 0.4860844 0.0292882 0.0222607 0.0052163 0.0186598 0.0043453 0.0008385 0.0002385 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000004 0.0000014 0.0000008 0.0000095 0.0000418 0.0003475 0.0004623 0.0027823 0.0200621 0.4860844 3.8031234 0.4858345 0.4782096 0.0261308 0.0055528 0.0003887 0.0003668 0.0000942 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000010 0.0000003 0.0000047 0.0000236 0.0001516 0.0001433 0.0007342 0.0053775 0.0292882 0.4858345 3.9663872 0.0270993 0.0058890 0.0006100 0.0001521 0.0001229 0.0000212 0.0000000
C25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000028 0.0000087 0.0000733 0.0000767 0.0005605 0.0049230 0.0222607 0.4782096 0.0270993 3.8846041 0.4831365 0.0254466 0.0055444 0.0015140 0.0011559 0.0000000
C26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000014 0.0000123 0.0000367 0.0002453 0.0006525 0.0018862 0.0203107 0.0052163 0.0261308 0.0058890 0.4831365 3.8796808 0.4782432 0.0225636 0.0154288 0.0088599 0.0000000
C27 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000027 0.0000097 0.0000657 0.0004878 0.0032970 0.0022073 0.0303337 0.4824850 0.0186598 0.0055528 0.0006100 0.0254466 0.4782432 3.8051319 0.4730789 0.0246536 0.0206458 0.0000000
C28 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000050 0.0000148 0.0000302 0.0003197 0.0001476 0.0009819 0.0015197 0.0138999 0.0221782 0.0043453 0.0003887 0.0001521 0.0055444 0.0225636 0.4730789 3.8090496 0.4777193 0.4834828 0.0000000
C29 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000015 0.0000039 0.0000090 0.0000939 0.0000337 0.0001324 0.0002092 0.0015609 0.0048172 0.0008385 0.0003668 0.0001229 0.0015140 0.0154288 0.0246536 0.4777193 3.9407190 0.0311167 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000009 0.0000010 0.0000309 0.0001020 0.0002230 0.0024910 0.0008403 0.0021725 0.0009378 0.0287383 0.0023241 0.0002385 0.0000942 0.0000212 0.0011559 0.0088599 0.0206458 0.4834828 0.0311167 3.9465330 0.0000000
