

N11 0.0013415 0.0362739 0.0090784 0.0046956 0.0456570 0.0070625 0.0088224 0.0081212 0.0460307 0.5241335 6.3834070 0.7891887 0.0471498 0.0059064 0.0105650 0.0009491 0.0005927 0.0001647 0.0001275 0.0000098 0.0000025 0.0000067 0.0000053 0.0001485 0.0008186 0.0001874
C12 0.0005992 0.0174990 0.0015928 0.0012220 0.0101197 0.0013588 0.0018780 0.0017118 0.0104612 0.0227680 0.7891887 3.4851175 0.5195863 0.0191157 0.0241045 0.0035912 0.0005893 0.0003419 0.0002355 0.0000198 0.0000056 0.0000115 0.0000069 0.0003830 0.0039612 0.0001636
C13 0.0001148 0.0038374 0.0009562 0.0003157 0.0025778 0.0005286 0.0006163 0.0004352 0.0013342 0.0068110 0.0471498 0.5195863 3.8487181 0.4997192 0.4761450 0.0251661 0.0071400 0.0008539 0.0024779 0.0001164 0.0000259 0.0001452 0.0000832 0.0007296 0.0069821 0.0000478
C14 0.0000304 0.0011707 0.0041627 0.0017525 0.0178466 0.0046186 0.0018815 0.0028752 0.0063994 0.0150893 0.0059064 0.0191157 0.4997192 3.9418223 0.0281021 0.0041981 0.0008255 0.0000928 0.0002921 0.0000156 0.0000054 0.0000180 0.0000092 0.0001897 0.0009975 0.0000094
C15 0.0006430 0.0025112 0.0001602 0.0001629 0.0003878 0.0001046 0.0000952 0.0001608 0.0003204 0.0006715 0.0105650 0.0241045 0.4761450 0.0281021 3.8755939 0.5075688 0.0303152 0.0044545 0.0024919 0.0001769 0.0000835 0.0001247 0.0001041 0.0052880 0.0263773 0.0004051
C16 0.0000592 0.0002355 0.0000175 0.0000162 0.0000530 0.0000245 0.0000255 0.0000408 0.0000566 0.0001284 0.0009491 0.0035912 0.0251661 0.0041981 0.5075688 3.8746944 0.6348076 0.0352473 0.0421136 0.0018979 0.0006677 0.0020472 0.0013268 0.0344467 0.7160907 0.0000555
C17 0.0000417 0.0001455 0.0000100 0.0000115 0.0000270 0.0000065 0.0000075 0.0000096 0.0000199 0.0000462 0.0005927 0.0005893 0.0071400 0.0008255 0.0303152 0.6348076 3.9661823 0.7303777 0.0332447 0.0038366 0.0017985 0.0007880 0.0008887 0.0521245 0.0355962 0.0000427
C18 0.0000084 0.0000302 0.0000026 0.0000028 0.0000030 0.0000009 0.0000011 0.0000032 0.0000077 0.0000168 0.0001647 0.0003419 0.0008539 0.0000928 0.0044545 0.0352473 0.7303777 3.9627101 0.6447948 0.0224841 0.0185244 0.0056061 0.0047939 0.0381250 0.0472991 0.0000123
C19 0.0000090 0.0000267 0.0000023 0.0000020 0.0000044 0.0000026 0.0000022 0.0000038 0.0000027 0.0000212 0.0001275 0.0002355 0.0024779 0.0002921 0.0024919 0.0421136 0.0332447 0.6447948 3.8704533 0.4858907 0.0237833 0.0283890 0.0285858 0.7038284 0.0341996 0.0000110
C20 0.0000007 0.0000019 0.0000002 0.0000002 0.0000005 0.0000002 0.0000002 0.0000002 0.0000003 0.0000016 0.0000098 0.0000198 0.0001164 0.0000156 0.0001769 0.0018979 0.0038366 0.0224841 0.4858907 3.7446837 0.4726516 0.4779869 0.4808807 0.0234573 0.0046246 0.0000028
C21 0.0000003 0.0000009 0.0000001 0.0000002 0.0000002 0.0000001 0.0000001 0.0000001 0.0000001 0.0000005 0.0000025 0.0000056 0.0000259 0.0000054 0.0000835 0.0006677 0.0017985 0.0185244 0.0237833 0.4726516 3.9488567 0.0301385 0.0286971 0.0045320 0.0010597 0.0000011
C22 0.0000006 0.0000020 0.0000002 0.0000002 0.0000002 0.0000002 0.0000002 0.0000002 0.0000002 0.0000012 0.0000067 0.0000115 0.0001452 0.0000180 0.0001247 0.0020472 0.0007880 0.0056061 0.0283890 0.4779869 0.0301385 3.9818546 0.0244070 0.0084103 0.0007351 0.0000005
C23 0.0000003 0.0000009 0.0000001 0.0000002 0.0000002 0.0000001 0.0000001 0.0000002 0.0000002 0.0000007 0.0000053 0.0000069 0.0000832 0.0000092 0.0001041 0.0013268 0.0008887 0.0047939 0.0285858 0.4808807 0.0286971 0.0244070 3.9520330 0.0122481 0.0010504 0.0000003
C24 0.0000035 0.0000084 0.0000013 0.0000013 0.0000035 0.0000023 0.0000011 0.0000040 0.0000086 0.0000280 0.0001485 0.0003830 0.0007296 0.0001897 0.0052880 0.0344467 0.0521245 0.0381250 0.7038284 0.0234573 0.0045320 0.0084103 0.0122481 3.9644417 0.6571013 0.0000262
C25 0.0000260 0.0000669 0.0000061 0.0000056 0.0000240 0.0000131 0.0000067 0.0000147 0.0000238 0.0002099 0.0008186 0.0039612 0.0069821 0.0009975 0.0263773 0.7160907 0.0355962 0.0472991 0.0341996 0.0046246 0.0010597 0.0007351 0.0010504 0.6571013 3.9485060 0.0001396
